input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails
7f910b70-4812-4e99-bfad-b8742304f8be,https://www.google.com/maps/place/BAIK.+%7C+DIGITAL+MARKETING+AGENCY+BANDUNG+%7C+CIMAHI+%7C+CREATIVE+AND+BRANDING+AGENCY/data=!4m7!3m6!1s0x2e68c30ac36a455b:0x13e3544c5b336270!8m2!3d-6.9481936!4d107.6708228!16s%2Fg%2F11rhnvcj_j!19sChIJW0VqwwrDaC4RcGIzW0xU4xM?authuser=0&hl=en&rclk=1,BAIK. | DIGITAL MARKETING AGENCY BANDUNG | CIMAHI | CREATIVE AND BRANDING AGENCY,Corporate office,"Jl. Merkuri Tim. III No.26, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},,0895-7021-69595,"3M2C+P8 Manjahlega, Bandung City, West Java",2,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":1}",-6.948194,107.670823,1433081793358291568,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNGU0GvoDqD_hqXvHi5rZ8AYXqju7cDmusZFvALgbcD9WAx_G191ZPPsh44vb1jkRhzBe1wC3tMnys4cTT0BBgLOmLEEhMeomqeJVS142rFeqqZw3ANJP9PKmc4u8CW20EsxlqKA=w408-h544-k-no,Asia/Jakarta,,0x2e68c30ac36a455b:0x13e3544c5b336270,https://www.google.com/maps/@?api=1&map_action=pano&pano=LqQ05GUoNEInqWSb5fmw4A,ChIJW0VqwwrDaC4RcGIzW0xU4xM,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNGU0GvoDqD_hqXvHi5rZ8AYXqju7cDmusZFvALgbcD9WAx_G191ZPPsh44vb1jkRhzBe1wC3tMnys4cTT0BBgLOmLEEhMeomqeJVS142rFeqqZw3ANJP9PKmc4u8CW20EsxlqKA=w224-h298-k-no""},{""title"":""Building"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEd4qW56miAR_8OX1bGjo9NDSieP1zESw59jzuOb3A09eH-98OyUAIRt6lu94XY5mNF3SK560HswAjZ-Uarjfyuh_QmO1ke9Z3Fk0QeBH_bLZayi5pC7gsAfmom_zWnnE9iuYlU=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGUdBfypJtlfHXtw9DRirh7Qvp8pMI70-J69VxVNGgQ4j3Mw7ZLti5ffybAVH3fwNfuayiuOb96MRdc9mUtJE9D879rRMvBUR4gjrty3o6dSIwZgjHM8Q04HUp-wozNuOHLE-XUA=w528-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGUdBfypJtlfHXtw9DRirh7Qvp8pMI70-J69VxVNGgQ4j3Mw7ZLti5ffybAVH3fwNfuayiuOb96MRdc9mUtJE9D879rRMvBUR4gjrty3o6dSIwZgjHM8Q04HUp-wozNuOHLE-XUA=w528-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LqQ05GUoNEInqWSb5fmw4A\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=190.24953\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""112599253649526295512"",""name"":""BAIK. | DIGITAL MARKETING AGENCY BANDUNG | CIMAHI | CREATIVE AND BRANDING AGENCY (Owner)"",""link"":""https://www.google.com/maps/contrib/112599253649526295512""}","{""borough"":""Manjahlega, Rancasari"",""street"":""Jl. Merkuri Tim. III No.26"",""city"":""Bandung City"",""postal_code"":""40286"",""state"":""West Java"",""country"":""ID""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]","[{""Name"":""Arny Beyonce"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWR0HMKZWtpFEkJc56wJjN44oHeFK3O4kT8yF4N3Cz7TloNYVePiw=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Kantor digital marketing agency paling baik.. Recommended banget.. makasih ya baik"",""Images"":null,""When"":""4 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNHcDdtRUhnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107694884998869822486/reviews?hl=en-GB"",""posted_at_unix_micros"":1636641813160892,""updated_at_unix_micros"":1636641813160892,""language"":""id"",""translated_lang"":""en"",""text_original"":""Kantor digital marketing agency paling baik.. Recommended banget.. makasih ya baik"",""text_translated"":""The best digital marketing agency office.. Highly recommended.. thank you very much."",""published_at"":""2021-11-11T14:43:33.160892Z""},{""Name"":""Agus Sandy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU1fX8EWVfRSxSyAHPsZ3ua7jnGjbldtI309zE4GYW4F-idlYB5RQ=s120-c-rp-mo-br100"",""Rating"":4,""Description"":"""",""Images"":null,""When"":""a year ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQzOHNYVWp3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/112811004660391784792/reviews?hl=en-GB"",""posted_at_unix_micros"":1731538758676020,""updated_at_unix_micros"":1731538758676020,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2024-11-13T22:59:18.67602Z""}]",null,
7f910b70-4812-4e99-bfad-b8742304f8be,https://www.google.com/maps/place/Suitmedia+Digital+Agency/data=!4m7!3m6!1s0x2e68e655add62db5:0x76d43c65effc4972!8m2!3d-6.8902647!4d107.6168874!16s%2Fg%2F1pzq19m12!19sChIJtS3WrVXmaC4Rckn872U81HY?authuser=0&hl=en&rclk=1,Suitmedia Digital Agency,Consultant,"Jl. Sekeloa Jl. Dipati Ukur No.2, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132","{""Friday"":[""9.00 am–6.00 pm""],""Monday"":[""9.00 am–6.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–6.00 pm""],""Tuesday"":[""9.00 am–6.00 pm""],""Wednesday"":[""9.00 am–6.00 pm""]}",{},https://suitmedia.com/,(022) 7997358,"4J58+VQ Lebak Gede, Bandung City, West Java",10,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":3,""5"":7}",-6.890265,107.616887,8562535200053807474,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFutgRqPpxKEiFnr23ZdwrAJfPSJT2PVEyKy7x-EmJxULMbZyGiLlfkUo76dRt0wsZ-rK3ezUjb_Io4A91FQHFlsDK04vpiwaTlsSv4bcsLbwsMj2N2j8lE3a6xWTimEip3RIFZ=w408-h298-k-no,Asia/Jakarta,,0x2e68e655add62db5:0x76d43c65effc4972,https://www.google.com/maps/@?api=1&map_action=pano&pano=5PngPoscZimp7rnRtTGSag,ChIJtS3WrVXmaC4Rckn872U81HY,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFutgRqPpxKEiFnr23ZdwrAJfPSJT2PVEyKy7x-EmJxULMbZyGiLlfkUo76dRt0wsZ-rK3ezUjb_Io4A91FQHFlsDK04vpiwaTlsSv4bcsLbwsMj2N2j8lE3a6xWTimEip3RIFZ=w407-h298-k-no""},{""title"":""Inside"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGwB2x4GkGoEGIJ09VH4X4GQHYywMlXJxOba-SwVRHWVE2zL2Xk47xcsv5TCvmyW4kn6nvDhrC9gv57iR_bcFrvdQwAIvg9hrsAWu_cmuSTcYW2Bys6w2AkjPYI04fbzStf6LFZQ=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIQancRHpk4t1EvYqXvAsCFfOwcIEEw9sNbe0lTzh_SjR7A8AFHhL5G_FCZ5QBkfHSaZ-ZxwF-IhOxt8SlFO6zKR5dShga8mz53axhkT8RbmCIPibFNPW996LySs3rjl6qaNjW=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPA_mF-7AWG86-xQcEE0ekIQ5FKgtMBEDCA6iNX6Ue6UBbge8yPs4g0fENf6VBAgaOc0DFg-RbS4vDS6O2J9cKQaypjASwh2VR3JHZOMoJygoSfOSIOIYrV2V2V_82iE4apFU=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5PngPoscZimp7rnRtTGSag\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=160.47711\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""103193203331745291016"",""name"":""Suitmedia Digital Agency (Owner)"",""link"":""https://www.google.com/maps/contrib/103193203331745291016""}","{""borough"":""Lebak Gede, Coblong"",""street"":""Jl. Sekeloa Jl. Dipati Ukur No.2"",""city"":""Bandung City"",""postal_code"":""40132"",""state"":""West Java"",""country"":""ID""}",,null,"[{""Name"":""Rio Radityo"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW48d0wkdMW1n-UJMYsHjakX8_FgNP5yHPuuvACUy6UM8qtU6I_=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2Y2nJhDeJi6S3x-m8ZWtj7t2Ov-5OJ-mTmA0msbqd4BXMKgbyHRjyTuQcIiVtvjZXeWEYGus_UqQFZrFfBbFwcNru-uUok5L8m3pLe13b0xOJYTJM2NAYCsZXJDZF83EqSKnLy=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn2CvZAsJ-uKuvrXFw_9V-bifVOqBSEhF4G3TY617NemnYN9S_1wVvW5CpBWWpxgqjcBLVqupz0O47yObFpvvBbhYfZNixq4SOskNmpfUwb1P27gCITmDmNvuDtODi-ZQ8JUhOVO=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn13WXVTidJOHQg8ifDDx95fOH0KPvJv-gqPSN4YIIzt0-08fc16woQUfYrEs84Ilrnstzr2HNEnMqdfxqxwx5_hcI_ajX6ClLE3khVT_khUzULb2oNi8KOpNOsHU9yCTvcujI8JtA=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1gnlzHdF8vcP9AcMAgPfjAQNJmcCb_-ibsumkaTDuqqEeGxL1VCuXIxnPUdPrZAF5fnDF0a6cNz1VpGhVb2qVPHumxj_oxXzYN38SQaOUAiZ85Pb45QPOXgnStku7dEJGP3HBL=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn3KtRUMMdcsMzmJWoGP_fa4ECIvmvPbT36FQ_jLdbsOM-1xuMwBZLf7oNTqUxIaol1vY8KuOTNxb4_p2u_3w0yFO9GbR7d5Q1nKZ8fFNtesrR_8IBS0rKcZc1cgG4qNw5jiP9Op=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1zLD4CC_gCcEPGunT1wpYFQ0giFUNTrCiEh9ohKPEFBQlzaueiiMYRZ1KXXK49A0AcajgK2XxffC1oDMDnsUXHJQdShwMbxU42FBca9ZIHvpecAdb9iWoYYdyk_vZz_WRIbCwz=k-no""],""When"":""6 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURVNkluNk5REAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/109228856585897365625/reviews?hl=en-GB"",""posted_at_unix_micros"":1565661902019845,""updated_at_unix_micros"":1565661902019845,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1568603585000000,""reply_updated_at_unix_micros"":1568603585000000,""published_at"":""2019-08-13T02:05:02.019845Z""},{""Name"":""Risyandi"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV1r_ENHDRbu_xTVjOvfu6pYxX_0muN-Uhxff8nTs0XSI-Ait0=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":"""",""Images"":null,""When"":""6 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNjbjUyeXp3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/100438257818215752748/reviews?hl=en-GB"",""posted_at_unix_micros"":1588702487367946,""updated_at_unix_micros"":1588702487367946,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""🤗🙏"",""reply_language"":""en-GB"",""reply_posted_at_unix_micros"":1623803564000000,""reply_updated_at_unix_micros"":1623803564000000,""published_at"":""2020-05-05T18:14:47.367946Z""},{""Name"":""Bervianto Leo Pratama (Bervi)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWbu0_xMyf9JDXDZbWV6T24-27ZL_glWyx_ChVnZurrsZifD2D2Jg=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""6 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURNb3RqeldBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117093140563808375655/reviews?hl=en-GB"",""posted_at_unix_micros"":1577060904365510,""updated_at_unix_micros"":1577060904365510,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍 👍 👍"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1577775231000000,""reply_updated_at_unix_micros"":1577775231000000,""published_at"":""2019-12-23T00:28:24.36551Z""},{""Name"":""Slamet Aprianto"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVRttbZQrEChfoZ_MI1xepw1uT5_fe81eSX7ao22-CHX69TAwRC=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""7 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNZX1BuOUh3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117849162850012975205/reviews?hl=en-GB"",""posted_at_unix_micros"":1554640915420194,""updated_at_unix_micros"":1554640915420194,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1568603594000000,""reply_updated_at_unix_micros"":1568603594000000,""published_at"":""2019-04-07T12:41:55.420194Z""},{""Name"":""Agung N"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVPXi0R4cvDpZhEkN5S18J4so1eyHrfrw_9fXIEN0YXG2Bpf21K=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""8 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNBaGRpNkhnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107626476789060342582/reviews?hl=en-GB"",""posted_at_unix_micros"":1521530655873000,""updated_at_unix_micros"":1521530666350000,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1553473227000000,""reply_updated_at_unix_micros"":1553473227000000,""published_at"":""2018-03-20T07:24:15.873Z""},{""Name"":""Nanang Rusdianto"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUe20nZqtRYAbRG23_5jfDX87bdO44qnS6BQY4nOZIxmgk2b5yI=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""8 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNRcTV6QlB3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116992025590586852208/reviews?hl=en-GB"",""posted_at_unix_micros"":1507004722701000,""updated_at_unix_micros"":1507004722701000,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1553473224000000,""reply_updated_at_unix_micros"":1553473224000000,""published_at"":""2017-10-03T04:25:22.701Z""},{""Name"":""Bayu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW5DqoK5G5UWtnLOwq5pEsb9rxVd9HniX8_xWO-Gy_452LF31i7Ow=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""8 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURBajZtUzBRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107487658694291881631/reviews?hl=en-GB"",""posted_at_unix_micros"":1504953727223000,""updated_at_unix_micros"":1504953727223000,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1553473221000000,""reply_updated_at_unix_micros"":1553473221000000,""published_at"":""2017-09-09T10:42:07.223Z""},{""Name"":""ibu mahfud"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWb45XLotH-Jn2DUbmEHZ_nSFl7wriO-qzsHB-en4B1jkQ7mno=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""8 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUN3cW9mbzVBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107411044084898336125/reviews?hl=en-GB"",""posted_at_unix_micros"":1503618607043000,""updated_at_unix_micros"":1503618607043000,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""reply_text_original"":""😊👍🏽👍🏽👍🏽"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1553473219000000,""reply_updated_at_unix_micros"":1553473219000000,""published_at"":""2017-08-24T23:50:07.043Z""}]",null,
